XDUT.I0.I19\|XA20\|CK_B (subrange from 3.2e-07 to 3.5e-07) X,XDUT.I0.I19\|XA20\|CK_B (subrange from 3.2e-07 to 3.5e-07) Y,XDUT.I0.I19\|CP\(13\) (subrange from 3.2e-07 to 3.5e-07) X,XDUT.I0.I19\|CP\(13\) (subrange from 3.2e-07 to 3.5e-07) Y,XDUT.I0.I19\|XA0\|CE1_N (subrange from 3.2e-07 to 3.5e-07) X,XDUT.I0.I19\|XA0\|CE1_N (subrange from 3.2e-07 to 3.5e-07) Y
3.269104195877464e-07,3.601989374146797e-05,3.269104195877464e-07,6.387929261109093e-06,3.269104195877464e-07,-8.932166565500665e-06
3.269152857890709e-07,1.989205520658288e-05,3.269152857890709e-07,5.77301671000896e-06,3.269152857890709e-07,-1.434388650523033e-05
3.269217073786367e-07,1.134168633143418e-05,3.269217073786367e-07,5.048540515417699e-06,3.269217073786367e-07,-1.487735062255524e-05
3.269290403055543e-07,6.908469913469162e-06,3.269290403055543e-07,4.235050255374517e-06,3.269290403055543e-07,-9.423267329111695e-06
3.269345032252239e-07,-7.408814894915849e-07,3.269345032252239e-07,3.851409474009415e-06,3.269345032252239e-07,-1.59366277330264e-06
3.269389381058707e-07,-9.218822924594861e-06,3.269389381058707e-07,3.988808202848304e-06,3.269389381058707e-07,5.579770459007705e-06
3.269426934481518e-07,-1.154280835180543e-05,3.269426934481518e-07,4.482877557165921e-06,3.269426934481518e-07,1.718077874102164e-05
3.26946879514762e-07,-7.275309599208413e-06,3.26946879514762e-07,5.20036064699525e-06,3.26946879514762e-07,2.633263102325145e-05
3.26951804620594e-07,1.346690282844065e-06,3.26951804620594e-07,5.929322469455656e-06,3.26951804620594e-07,2.53882935794536e-05
3.269559954656472e-07,1.074546889867634e-05,3.269559954656472e-07,6.304278485913528e-06,3.269559954656472e-07,1.387521388096502e-05
3.269606467217244e-07,1.525412699265871e-05,3.269606467217244e-07,6.2931576394476e-06,3.269606467217244e-07,4.175876256340416e-06
3.269665566623975e-07,1.471513132855762e-05,3.269665566623975e-07,5.399685960583156e-06,3.269665566623975e-07,-1.592482249179739e-06
3.269713913572396e-07,7.372074833256193e-06,3.269713913572396e-07,4.021454969915794e-06,3.269713913572396e-07,-3.412109435885213e-06
3.26976762715264e-07,5.969278049633431e-07,3.26976762715264e-07,2.148118710465496e-06,3.26976762715264e-07,-2.163771796404035e-06
3.269861801343374e-07,-3.887992988893529e-06,3.269861801343374e-07,-1.012716325021756e-06,3.269861801343374e-07,1.467515460262803e-07
3.269917585696603e-07,-1.12596226244932e-05,3.269917585696603e-07,-2.233385430372437e-06,3.269917585696603e-07,7.809746307430032e-07
3.269963642477755e-07,-1.708305353531614e-05,3.269963642477755e-07,-2.160382791771553e-06,3.269963642477755e-07,-7.003602036093071e-07
3.270002876987999e-07,-1.557870564283803e-05,3.270002876987999e-07,-1.073471935342241e-06,3.270002876987999e-07,1.072091322384949e-06
3.270042143429201e-07,-5.875422175449785e-06,3.270042143429201e-07,5.858504437128431e-07,3.270042143429201e-07,5.758358838647837e-06
3.270093392632442e-07,7.712289516348392e-06,3.270093392632442e-07,2.741673824857571e-06,3.270093392632442e-07,1.031885494739981e-05
3.270136445042312e-07,2.20035344682401e-05,3.270136445042312e-07,4.167205133853713e-06,3.270136445042312e-07,1.279453317692969e-05
3.270181743228342e-07,2.767527803371195e-05,3.270181743228342e-07,5.142273948877119e-06,3.270181743228342e-07,1.212228198710363e-05
3.270237962162176e-07,2.695508919714484e-05,3.270237962162176e-07,5.630828582070535e-06,3.270237962162176e-07,9.750870049174409e-06
3.270289065319234e-07,1.926305776578374e-05,3.270289065319234e-07,5.571138899540529e-06,3.270289065319234e-07,5.960363523627166e-06
3.270338029156278e-07,1.136730770667782e-05,3.270338029156278e-07,5.286120540404227e-06,3.270338029156278e-07,3.780210363402148e-06
3.270409622059049e-07,7.061700216581812e-06,3.270409622059049e-07,4.74169110020739e-06,3.270409622059049e-07,3.634285576481489e-06
3.270476086693727e-07,5.239355232333764e-06,3.270476086693727e-07,4.10470101996907e-06,3.270476086693727e-07,4.378318863018649e-06
3.270529182242549e-07,-1.423078515472298e-06,3.270529182242549e-07,3.745271442312514e-06,3.270529182242549e-07,1.882691663013247e-06
3.27057355749119e-07,-9.993254934670404e-06,3.27057355749119e-07,3.852236204693327e-06,3.27057355749119e-07,-1.004241426016961e-06
3.270610678620783e-07,-1.257893563888501e-05,3.270610678620783e-07,4.284634997020476e-06,3.270610678620783e-07,-5.422758704298758e-07
3.270653103083581e-07,-8.560751666664146e-06,3.270653103083581e-07,4.928102043777471e-06,3.270653103083581e-07,2.433497002130025e-06
3.270702043140621e-07,-9.297138348074441e-08,3.270702043140621e-07,5.555320512939943e-06,3.270702043140621e-07,6.11131326877512e-06
3.270743799814523e-07,8.900823559088167e-06,3.270743799814523e-07,5.847339252795791e-06,3.270743799814523e-07,8.372207048523705e-06
3.2707904490909e-07,1.311417054239428e-05,3.2707904490909e-07,5.705182502424577e-06,3.2707904490909e-07,8.339750820596237e-06
3.270849385901851e-07,1.230032830790151e-05,3.270849385901851e-07,4.480982624954777e-06,3.270849385901851e-07,6.398657205863856e-06
3.270897688540076e-07,4.761310265166685e-06,3.270897688540076e-07,2.678700639080489e-06,3.270897688540076e-07,2.78310221801803e-06
3.27095151913923e-07,-2.04673324333271e-06,3.27095151913923e-07,2.483337198100344e-07,3.27095151913923e-07,9.722884897200856e-07
3.271046181625664e-07,-6.461462362494785e-06,3.271046181625664e-07,-3.709784778038738e-06,3.271046181625664e-07,8.110419571494276e-07
3.271101684277479e-07,-1.361885279038688e-05,3.271101684277479e-07,-5.042348220740678e-06,3.271101684277479e-07,-4.027986051369226e-07
3.271147673608512e-07,-1.918578709592111e-05,3.271147673608512e-07,-4.696160431194585e-06,3.271147673608512e-07,-2.014985511777923e-06
3.271186940426711e-07,-1.750636511133052e-05,3.271186940426711e-07,-3.075002950936323e-06,3.271186940426711e-07,-1.547983856653445e-07
3.271226307977804e-07,-7.709820238233078e-06,3.271226307977804e-07,-7.226246339087083e-07,3.271226307977804e-07,4.70486838821671e-06
3.271277555372323e-07,5.910986601520563e-06,3.271277555372323e-07,2.312001697646338e-06,3.271277555372323e-07,9.570198017172515e-06
3.271320650305531e-07,2.012154436670244e-05,3.271320650305531e-07,4.354068096290575e-06,3.271320650305531e-07,1.236839125340339e-05
3.271366032198362e-07,2.571249024185818e-05,3.271366032198362e-07,5.807109573652269e-06,3.271366032198362e-07,1.174517001345521e-05
3.271422353826226e-07,2.490298174961936e-05,3.271422353826226e-07,6.621481134061469e-06,3.271422353826226e-07,9.256515113520436e-06
3.271473234526664e-07,1.71726551343454e-05,3.271473234526664e-07,6.614927315240493e-06,3.271473234526664e-07,5.356388555810554e-06
3.2715223323117e-07,9.427618351764977e-06,3.2715223323117e-07,6.212721928022802e-06,3.2715223323117e-07,3.229451976949349e-06
3.271595388735938e-07,5.296799827192444e-06,3.271595388735938e-07,5.344993496692041e-06,3.271595388735938e-07,3.19126797876379e-06
3.271661185884875e-07,3.607109420045163e-06,3.271661185884875e-07,4.42813097834005e-06,3.271661185884875e-07,4.030623586004367e-06
3.271713994834114e-07,-3.046305664611282e-06,3.271713994834114e-07,3.928320438717492e-06,3.271713994834114e-07,1.525633138044213e-06
3.271758393167297e-07,-1.139449523179792e-05,3.271758393167297e-07,4.05989112550742e-06,3.271758393167297e-07,-1.258245561075455e-06
3.271795420838935e-07,-1.35544823933742e-05,3.271795420838935e-07,4.611820713762427e-06,3.271795420838935e-07,-6.205628437783162e-07
3.271838726191497e-07,-9.22719482332468e-06,3.271838726191497e-07,5.449933269119356e-06,3.271838726191497e-07,2.431492930554668e-06
3.271887615801511e-07,-4.485313240820687e-07,3.271887615801511e-07,6.251203103602165e-06,3.271887615801511e-07,6.146854047983652e-06
3.2719294461808e-07,8.416857781412546e-06,3.2719294461808e-07,6.656441655650269e-06,3.2719294461808e-07,8.272440936707426e-06
3.271976584219785e-07,1.239813809661428e-05,3.271976584219785e-07,6.662051418970805e-06,3.271976584219785e-07,8.119486665236764e-06
3.272034580643054e-07,1.123696529248264e-05,3.272034580643054e-07,5.889708972972585e-06,3.272034580643054e-07,6.050392130418913e-06
3.272082784225867e-07,3.668867975648027e-06,3.272082784225867e-07,4.736240498459665e-06,3.272082784225867e-07,2.508446868887404e-06
3.272137447203205e-07,-2.98850636681891e-06,3.272137447203205e-07,3.224655529265874e-06,3.272137447203205e-07,8.011223258108657e-07
3.272231541245927e-07,-7.2022276071948e-06,3.272231541245927e-07,9.129087175097084e-07,3.272231541245927e-07,7.451772603417339e-07
3.272286719722308e-07,-1.418616557202768e-05,3.272286719722308e-07,1.63395540653255e-07,3.272286719722308e-07,-4.678343543673691e-07
3.272332499945085e-07,-1.955505285877734e-05,3.272332499945085e-07,4.615185957845824e-07,3.272332499945085e-07,-2.012371169257676e-06
3.272371758079112e-07,-1.767109642969444e-05,3.272371758079112e-07,1.561828526064346e-06,3.272371758079112e-07,-7.656331746375145e-08
3.272411460569163e-07,-7.793855729687493e-06,3.272411460569163e-07,3.094447720286553e-06,3.272411460569163e-07,4.783165877597639e-06
3.272462637458065e-07,5.882925961486762e-06,3.272462637458065e-07,4.919143520965008e-06,3.272462637458065e-07,9.601004421710968e-06
3.272505816483502e-07,1.988813710340764e-05,3.272505816483502e-07,6.018073236191412e-06,3.272505816483502e-07,1.225304822582984e-05
3.272551451608384e-07,2.531938298488967e-05,3.272551451608384e-07,6.652935098827584e-06,3.272551451608384e-07,1.154856818175176e-05
3.27260813615153e-07,2.431745815556496e-05,3.27260813615153e-07,6.784861852793256e-06,3.27260813615153e-07,9.006917935039382e-06
3.272658753884523e-07,1.64037846843712e-05,3.272658753884523e-07,6.512400432256982e-06,3.272658753884523e-07,5.118030458106659e-06
3.272707999048404e-07,8.793926099315286e-06,3.272707999048404e-07,6.119319095887477e-06,3.272707999048404e-07,3.108263172180159e-06
3.272782999341809e-07,4.858730335399741e-06,3.272782999341809e-07,5.513621090358356e-06,3.272782999341809e-07,3.16134810418589e-06
3.272847979162825e-07,3.12409974867478e-06,3.272847979162825e-07,4.910376901534619e-06,3.272847979162825e-07,3.981179361289833e-06
3.272900349142126e-07,-3.395254225324607e-06,3.272900349142126e-07,4.536665528576123e-06,3.272900349142126e-07,1.367670279250888e-06
3.27294466675552e-07,-1.052620427799411e-05,3.27294466675552e-07,4.56206771559664e-06,3.27294466675552e-07,-1.276153398066526e-06
3.272981512483877e-07,-1.164134846476372e-05,3.272981512483877e-07,4.85794998894562e-06,3.272981512483877e-07,-3.987154855167319e-07
3.273026283978374e-07,-7.190602445916738e-06,3.273026283978374e-07,5.327545750333229e-06,3.273026283978374e-07,2.706813802433317e-06
3.273075091869372e-07,1.149087665908155e-06,3.273075091869372e-07,5.726146810047794e-06,3.273075091869372e-07,6.404742634913418e-06
3.273117003743959e-07,8.748358595767058e-06,3.273117003743959e-07,5.874221642443445e-06,3.273117003743959e-07,8.269461432064418e-06
3.273164874852827e-07,1.094184244720964e-05,3.273164874852827e-07,5.743214387621265e-06,3.273164874852827e-07,7.921743417682592e-06
3.273218072699642e-07,4.772201009473065e-06,3.273218072699642e-07,5.230617716733832e-06,3.273218072699642e-07,5.775557383458363e-06
3.273262791604426e-07,-1.224085008288966e-05,3.273262791604426e-07,4.623635504685808e-06,3.273262791604426e-07,3.040837782464223e-06
3.273314247575996e-07,-2.909454087784979e-05,3.273314247575996e-07,3.871801709465217e-06,3.273314247575996e-07,2.069973561447114e-06
3.273411440920203e-07,-4.837469896301627e-05,3.273411440920203e-07,2.844055416062474e-06,3.273411440920203e-07,2.379501438554144e-06
3.273457087276244e-07,-8.443773367616814e-06,3.273457087276244e-07,3.502649633446708e-06,3.273457087276244e-07,-3.007669420185266e-06
3.273493103806916e-07,0.0001790703827282414,3.273493103806916e-07,4.930929208057933e-06,3.273493103806916e-07,-1.013336623145733e-05
3.273527337902047e-07,0.0004200440016575158,3.273527337902047e-07,6.901067536091432e-06,3.273527337902047e-07,-1.264675938728033e-05
3.273566204462569e-07,0.0006766412989236414,3.273566204462569e-07,8.957904356066138e-06,3.273566204462569e-07,-9.334042260888964e-06
3.273603564727416e-07,0.0008799355709925294,3.273603564727416e-07,8.368799171876162e-06,3.273603564727416e-07,-2.186465735576348e-06
3.273640456823642e-07,0.0006819014670327306,3.273640456823642e-07,2.336008947168011e-06,3.273640456823642e-07,3.010642330991686e-06
3.273681790599023e-07,-0.000288808747427538,3.273681790599023e-07,-1.125353355746483e-05,3.273681790599023e-07,5.549022716877516e-06
3.273719630749816e-07,-0.002342397347092628,3.273719630749816e-07,-2.772287007246632e-05,3.273719630749816e-07,1.019421779346885e-05
3.273765569887214e-07,-0.00479300320148468,3.273765569887214e-07,-4.928030466544442e-05,3.273765569887214e-07,1.550875458633527e-05
3.27382239467316e-07,-0.008036677725613117,3.27382239467316e-07,-7.50713879824616e-05,3.27382239467316e-07,1.908647391246632e-05
3.273872681205438e-07,-0.01222914084792137,3.273872681205438e-07,-9.566164226271212e-05,3.273872681205438e-07,1.766600144037511e-05
3.273925242632171e-07,-0.01613785326480865,3.273925242632171e-07,-0.0001114466940634884,3.273925242632171e-07,1.231416263181018e-05
3.273986128306808e-07,-0.0200223233550787,3.273986128306808e-07,-0.0001097251879400574,3.273986128306808e-07,3.818669483734993e-06
3.274060628063419e-07,-0.02202205173671246,3.274060628063419e-07,-5.556943870033138e-05,3.274060628063419e-07,-8.426479325862601e-06
3.274128940789144e-07,-0.01544952858239412,3.274128940789144e-07,4.66347046312876e-05,3.274128940789144e-07,-2.28203170991037e-05
3.274209787693672e-07,0.002304489491507411,3.274209787693672e-07,0.0002109357010340318,3.274209787693672e-07,-2.9959241146571e-05
3.274313303173404e-07,0.03769732266664505,3.274313303173404e-07,0.0004360449966043234,3.274313303173404e-07,-2.741376010817476e-05
3.274393424227787e-07,0.09945541620254517,3.274393424227787e-07,0.0005897693918086588,3.274393424227787e-07,-1.404640443070093e-05
3.274467983839846e-07,0.1550928801298141,3.274467983839846e-07,0.0006788627943024039,3.274467983839846e-07,-1.780374418558495e-06
3.274528586046341e-07,0.2094714939594269,3.274528586046341e-07,0.0006974035641178489,3.274528586046341e-07,1.543164580652956e-05
3.274589797896807e-07,0.2540595233440399,3.274589797896807e-07,0.0006718845688737929,3.274589797896807e-07,2.940790909633506e-05
3.274697821812173e-07,0.298764169216156,3.274697821812173e-07,0.0005536903045140207,3.274697821812173e-07,3.402221045689657e-05
3.274779057037053e-07,0.3750589191913605,3.274779057037053e-07,0.0004170987522229552,3.274779057037053e-07,2.386863889114466e-05
3.274850611009557e-07,0.4286327958106995,3.274850611009557e-07,0.0002715530863497406,3.274850611009557e-07,1.248557509825332e-05
3.274937346935028e-07,0.4715021550655365,3.274937346935028e-07,7.849074609111995e-05,3.274937346935028e-07,5.671668532158947e-06
3.275046967714079e-07,0.5159262418746948,3.275046967714079e-07,-0.0001517334749223664,3.275046967714079e-07,3.140356056974269e-06
3.275064386481687e-07,0.5601842403411865,3.275064386481687e-07,-0.0001842950441641733,3.275064386481687e-07,5.767095899500418e-06
3.275099224016902e-07,0.5661235451698303,3.275099224016902e-07,-0.0002354142197873443,3.275099224016902e-07,7.08634297552635e-06
3.275139058384084e-07,0.5778874158859253,3.275139058384084e-07,-0.0002655455027706921,3.275139058384084e-07,1.11070066850516e-05
3.275177700462165e-07,0.5918025374412537,3.275177700462165e-07,-0.0002727614191826433,3.275177700462165e-07,1.602051816007588e-05
3.275225690901175e-07,0.6053593754768372,3.275225690901175e-07,-0.0002691084519028664,3.275225690901175e-07,1.811454239941668e-05
3.275266204066752e-07,0.6210540533065796,3.275266204066752e-07,-0.0002635767741594464,3.275266204066752e-07,1.712406992737669e-05
3.275312348251915e-07,0.6328010559082031,3.275312348251915e-07,-0.0002582388406153768,3.275312348251915e-07,1.501453334640246e-05
3.275376043287675e-07,0.6443795561790466,3.275376043287675e-07,-0.0002513939107302576,3.275376043287675e-07,1.285985854337923e-05
3.275477708910981e-07,0.6575743556022644,3.275477708910981e-07,-0.0002326785324839875,3.275477708910981e-07,1.088250610337127e-05
3.275579514182778e-07,0.6733967661857605,3.275579514182778e-07,-0.0002035259240074083,3.275579514182778e-07,8.695141332282219e-06
3.275620981462316e-07,0.6842941045761108,3.275620981462316e-07,-0.0001900645584100857,3.275620981462316e-07,7.086819096002728e-06
3.275703916021393e-07,0.6875370144844055,3.275703916021393e-07,-0.0001647215249249712,3.275703916021393e-07,6.650267550867284e-06
3.275809244758491e-07,0.692595899105072,3.275809244758491e-07,-0.0001382619957439601,3.275809244758491e-07,6.043092980689835e-06
3.275932573798533e-07,0.6970288753509521,3.275932573798533e-07,-0.0001153091434389353,3.275932573798533e-07,5.479098490468459e-06
3.276094979867192e-07,0.7003088593482971,3.276094979867192e-07,-9.473998215980828e-05,3.276094979867192e-07,4.949658432451542e-06
3.276332805336397e-07,0.7027669548988342,3.276332805336397e-07,-7.605456630699337e-05,3.276332805336397e-07,4.432798505149549e-06
3.276714569005613e-07,0.704494833946228,3.276714569005613e-07,-5.866669016540982e-05,3.276714569005613e-07,3.932909294235287e-06
3.277232422703699e-07,0.7056170105934143,3.277232422703699e-07,-4.096847260370851e-05,3.277232422703699e-07,3.236327984268428e-06
3.277798011685074e-07,0.7065802812576294,3.277798011685074e-07,-1.910449100250844e-05,3.277798011685074e-07,1.970196763068088e-06
3.278368481986161e-07,0.7078867554664612,3.278368481986161e-07,1.398673703079112e-06,3.278368481986161e-07,1.508589548393502e-06
3.278501988328913e-07,0.709001898765564,3.278501988328913e-07,5.569233053392963e-06,3.278501988328913e-07,2.398551714577479e-06
3.278769001014417e-07,0.709189236164093,3.278769001014417e-07,1.36840135382954e-05,3.278769001014417e-07,2.646363100211602e-06
3.279208506954907e-07,0.7094572186470032,3.279208506954907e-07,3.315033973194659e-05,3.279208506954907e-07,2.557931338742492e-06
3.279621253369598e-07,0.7098957896232605,3.279621253369598e-07,6.250571459531784e-05,3.279621253369598e-07,9.732011676533148e-07
3.279721642217123e-07,0.710580050945282,3.279721642217123e-07,6.89463849994354e-05,3.279721642217123e-07,-1.77159461145493e-06
3.279922419912172e-07,0.710695743560791,3.279922419912172e-07,7.002993515925482e-05,3.279922419912172e-07,-1.654547645557614e-06
3.280122582512548e-07,0.7104647159576416,3.280122582512548e-07,5.559464625548571e-05,3.280122582512548e-07,3.318386916362215e-07
3.280290595403993e-07,0.7096866965293884,3.280290595403993e-07,3.944290801882744e-05,3.280290595403993e-07,1.626109110475227e-06
3.280419449979408e-07,0.7088996767997742,3.280419449979408e-07,2.816266169247683e-05,3.280419449979408e-07,4.949022240907652e-07
3.280449351352549e-07,0.7083671092987061,3.280449351352549e-07,2.579135980340652e-05,3.280449351352549e-07,-1.52405004882894e-06
3.28050915409883e-07,0.7082586288452148,3.28050915409883e-07,2.146051883755717e-05,3.28050915409883e-07,-2.124062348229927e-06
3.280572644236135e-07,0.7080696821212769,3.280572644236135e-07,1.736894773785025e-05,3.280572644236135e-07,-3.13607779389713e-06
3.28058884550324e-07,0.7079089283943176,3.28058884550324e-07,1.640112895984203e-05,3.28058884550324e-07,-3.667554210551316e-06
3.280621248037449e-07,0.7078743577003479,3.280621248037449e-07,1.454329594707815e-05,3.280621248037449e-07,-3.678409711938002e-06
3.280661923849976e-07,0.7078124284744263,3.280661923849976e-07,1.234453156939708e-05,3.280661923849976e-07,-3.499499371173442e-06
3.280737217412499e-07,0.7077469229698181,3.280737217412499e-07,8.633525794721209e-06,3.280737217412499e-07,-3.101042238995433e-06
3.280792730636105e-07,0.7076539397239685,3.280792730636105e-07,6.149566161184339e-06,3.280792730636105e-07,-2.433973122606403e-06
3.280855540430994e-07,0.7076042890548706,3.280855540430994e-07,3.49921856468427e-06,3.280855540430994e-07,-2.095219997499953e-06
3.280937607338683e-07,0.707561731338501,3.280937607338683e-07,8.266270867807179e-08,3.280937607338683e-07,-2.075918246191577e-06
3.280985427385784e-07,0.7075158953666687,3.280985427385784e-07,-1.897402398753911e-06,3.280985427385784e-07,-3.472007847449277e-06
3.281025827313586e-07,0.7074906229972839,3.281025827313586e-07,-3.501221272017574e-06,3.281025827313586e-07,-4.819436526304344e-06
3.28107057505285e-07,0.7074697613716125,3.28107057505285e-07,-5.023901394451968e-06,3.28107057505285e-07,-5.170529675524449e-06
3.281108352424992e-07,0.7074502110481262,3.281108352424992e-07,-5.967523975414224e-06,3.281108352424992e-07,-3.886498234351166e-06
3.281134923369591e-07,0.7074406743049622,3.281134923369591e-07,-6.42129771222244e-06,3.281134923369591e-07,-8.150766461767489e-07
3.281162529058005e-07,0.7074412107467651,3.281162529058005e-07,-6.693186605843948e-06,3.281162529058005e-07,3.933857897209236e-06
3.281188398247135e-07,0.7074500918388367,3.281188398247135e-07,-6.75264800520381e-06,3.281188398247135e-07,1.054098174790852e-05
3.28121011401507e-07,0.7074666023254395,3.28121011401507e-07,-6.634423243667698e-06,3.28121011401507e-07,1.73393236764241e-05
3.281237993194353e-07,0.7074865102767944,3.281237993194353e-07,-6.155124538054224e-06,3.281237993194353e-07,2.294108708156273e-05
3.281281867237091e-07,0.7075198292732239,3.281281867237091e-07,-4.254243322066031e-06,3.281281867237091e-07,2.901864172599744e-05
3.281320200815723e-07,0.7075872421264648,3.281320200815723e-07,-1.101467091757513e-06,3.281320200815723e-07,3.425264367251657e-05
3.281358051394783e-07,0.7076570987701416,3.281358051394783e-07,3.630933179010754e-06,3.281358051394783e-07,3.460213702055626e-05
3.281400994817269e-07,0.7077324986457825,3.281400994817269e-07,1.106241961679189e-05,3.281400994817269e-07,3.249984001740813e-05
3.281451912227907e-07,0.7078218460083008,3.281451912227907e-07,2.253424463560805e-05,3.281451912227907e-07,2.922280873463023e-05
3.281516746423796e-07,0.7079287767410278,3.281516746423796e-07,4.0332004573429e-05,3.281516746423796e-07,2.572530866018496e-05
3.281605065957532e-07,0.7080609202384949,3.281605065957532e-07,6.801630661357194e-05,3.281605065957532e-07,2.236401451227721e-05
3.281716804546761e-07,0.7082273364067078,3.281716804546761e-07,0.0001040800198097713,3.281716804546761e-07,1.892427280836273e-05
3.281830670907734e-07,0.70841383934021,3.281830670907734e-07,0.0001361263421131298,3.281830670907734e-07,1.537351818114985e-05
3.281956165814733e-07,0.7085820436477661,3.281956165814733e-07,0.0001526211271993816,3.281956165814733e-07,1.227583379659336e-05
3.282105100009818e-07,0.7087509036064148,3.282105100009818e-07,9.616152237867936e-05,3.282105100009818e-07,9.503170076641254e-06
3.282295842764532e-07,0.7089344263076782,3.282295842764532e-07,-0.0002670193207450211,3.282295842764532e-07,6.958305220905459e-06
3.282488554671144e-07,0.7091323137283325,3.282488554671144e-07,-0.001115478225983679,3.282488554671144e-07,4.685317435360048e-06
3.282674036372003e-07,0.7092689871788025,3.282674036372003e-07,-0.002338077407330275,3.282674036372003e-07,3.228211653549806e-06
3.282730545221109e-07,0.7093353271484375,3.282730545221109e-07,-0.002771376864984632,3.282730545221109e-07,2.542390348025947e-06
3.28284356291932e-07,0.7093445658683777,3.28284356291932e-07,-0.003652312560006976,3.28284356291932e-07,2.49539971264312e-06
3.282943890838619e-07,0.7093548178672791,3.282943890838619e-07,-0.004397130105644464,3.282943890838619e-07,2.552605110395234e-06
3.28301720137566e-07,0.7093597650527954,3.28301720137566e-07,-0.004895464051514864,3.28301720137566e-07,2.594067836980685e-06
3.283094893595673e-07,0.7093619108200073,3.283094893595673e-07,-0.005361752584576607,3.283094893595673e-07,2.35096695178072e-06
3.283144063889672e-07,0.7093626260757446,3.283144063889672e-07,-0.005617479328066111,3.283144063889672e-07,1.673940460023005e-06
3.28319505341423e-07,0.709362268447876,3.28319505341423e-07,-0.005850259680300951,3.28319505341423e-07,1.062778892446659e-06
3.283218053398758e-07,0.7093607783317566,3.283218053398758e-07,-0.005944180767983198,3.283218053398758e-07,4.442158001438656e-07
3.283244815283225e-07,0.7093601226806641,3.283244815283225e-07,-0.00604295963421464,3.283244815283225e-07,3.38526348286905e-07
3.283264316888474e-07,0.7093602418899536,3.283264316888474e-07,-0.006106460466980934,3.283264316888474e-07,5.361732178243983e-07
3.28328250105152e-07,0.7093612551689148,3.28328250105152e-07,-0.006158031523227692,3.28328250105152e-07,8.337728445440007e-07
3.28330513908134e-07,0.7093630433082581,3.28330513908134e-07,-0.006210365332663059,3.28330513908134e-07,1.117902911573765e-06
3.283330000764668e-07,0.7093663811683655,3.283330000764668e-07,-0.006251085083931684,3.283330000764668e-07,1.366266474178701e-06
3.283351840799211e-07,0.7093715667724609,3.283351840799211e-07,-0.006271291524171829,3.283351840799211e-07,1.478922058595344e-06
3.283379669104988e-07,0.7093772888183594,3.283379669104988e-07,-0.006274268962442875,3.283379669104988e-07,1.48166168401076e-06
3.283413846511626e-07,0.7093862891197205,3.283413846511626e-07,-0.006240582093596458,3.283413846511626e-07,1.460903945371683e-06
3.283448340015915e-07,0.7094003558158875,3.283448340015915e-07,-0.006163219921290874,3.283448340015915e-07,1.524237973171694e-06
3.283482513196332e-07,0.7094181776046753,3.283482513196332e-07,-0.006043696310371161,3.283482513196332e-07,1.726857476569421e-06
3.28349478924592e-07,0.709439218044281,3.28349478924592e-07,-0.005990551318973303,3.28349478924592e-07,2.034904582615127e-06
3.283519341345095e-07,0.7094476222991943,3.283519341345095e-07,-0.00586922001093626,3.283519341345095e-07,2.163183580705663e-06
3.283541532785355e-07,0.7094653844833374,3.283541532785355e-07,-0.005743649788200855,3.283541532785355e-07,2.421165163468686e-06
3.283566070716762e-07,0.7094823718070984,3.283566070716762e-07,-0.005589335225522518,3.283566070716762e-07,2.638596924953163e-06
3.28358742715538e-07,0.7095018029212952,3.28358742715538e-07,-0.005443617701530457,3.28358742715538e-07,2.848532858479302e-06
3.283608703574819e-07,0.7095190286636353,3.283608703574819e-07,-0.005289722699671984,3.283608703574819e-07,3.002067387569696e-06
3.283635748162253e-07,0.7095361948013306,3.283635748162253e-07,-0.005084517877548933,3.283635748162253e-07,3.119406528639956e-06
3.283666482896816e-07,0.7095576524734497,3.283666482896816e-07,-0.004842124413698912,3.283666482896816e-07,3.209204578524805e-06
3.283693433233237e-07,0.7095810174942017,3.283693433233237e-07,-0.004624778870493174,3.283693433233237e-07,3.230370793971815e-06
3.283724127605896e-07,0.7096002697944641,3.283724127605896e-07,-0.004375539254397154,3.283724127605896e-07,3.159302195854252e-06
3.28376397066036e-07,0.7096201777458191,3.28376397066036e-07,-0.004054938908666372,3.28376397066036e-07,2.945185542557738e-06
3.283825290701631e-07,0.7096421122550964,3.283825290701631e-07,-0.003580024698749185,3.283825290701631e-07,2.379572151767206e-06
3.283890549875528e-07,0.7096656560897827,3.283890549875528e-07,-0.003110809484496713,3.283890549875528e-07,1.031447709465283e-06
3.283951244746161e-07,0.7096789479255676,3.283951244746161e-07,-0.002714415080845356,3.283951244746161e-07,3.341138921086895e-08
3.284024938283658e-07,0.7096847295761108,3.284024938283658e-07,-0.002288962248712778,3.284024938283658e-07,3.219887219074735e-07
3.284132930976852e-07,0.7096875905990601,3.284132930976852e-07,-0.001772293471731246,3.284132930976852e-07,1.431450186828442e-06
3.284202468067321e-07,0.7096614241600037,3.284202468067321e-07,-0.001501038670539856,3.284202468067321e-07,-2.239013383587007e-06
3.284243726746985e-07,0.7096105813980103,3.284243726746985e-07,-0.001360345864668489,3.284243726746985e-07,-8.598611202614848e-06
3.284287342449021e-07,0.7095733284950256,3.284287342449021e-07,-0.001225611427798867,3.284287342449021e-07,-1.055146458384115e-05
3.284338981861468e-07,0.7095382809638977,3.284338981861468e-07,-0.001083120005205274,3.284338981861468e-07,-8.838719622872304e-06
